,Unnamed: 0,date,emd_nm,emd_nm_num,emd_nm2,cluster1,cluster2,cluster3,em_g_interpolated,rolling_window,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,area_km2,Deri_resd_density,pop_perhouse,house_cnt,sexratio,corona_updown_ratio,corona_infec,vac_1st,vac_2nd,mon,tue,wed,tru,fri,sat,sun,day_cnt,em_cnt,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식,min_temp,max_temp,mean_hum,mean_prec,resd_pop,visit_pop,work_pop,resd_per_visit,use_amt,resd_pop_cnt내국인제주,visit_pop_cnt내국인그외,visit_pop_cnt내국인제주,work_pop_cnt내국인그외,work_pop_cnt내국인제주,foreign_pop,resid_reg_pop,total_pop,foreign_pop_gender_ratio,total_pop_gender_ratio,resd_pop_cnt_gender_ratio,visit_pop_cnt_gender_ratio,work_pop_cnt_gender_ratio,resd_pop_cnt기타,resd_pop_cnt아메리카,resd_pop_cnt장기_아시아,resd_pop_cnt장기_아프리카,resd_pop_cnt장기_오세아니아,resd_pop_cnt_장기_유럽,resd_pop_cnt_장기_중국,visit_pop_cnt_장기_기타,visit_pop_cnt_장기_아메리카,visit_pop_cnt_장기_아시아,visit_pop_cnt_장기_아프리카,visit_pop_cnt_장기_오세아니아,visit_pop_cnt_장기_유럽,visit_pop_cnt_장기_중국,work_pop_cnt_장기_기타,work_pop_cnt_장기_아메리카,work_pop_cnt_장기_아시아,work_pop_cnt_장기_아프리카,work_pop_cnt_장기_오세아니아,work_pop_cnt_장기_유럽,work_pop_cnt_장기_중국,visit_pop_cnt_단기_기타,visit_pop_cnt_단기_아메리카,visit_pop_cnt_단기_아시아,visit_pop_cnt_단기_중국,개별여행,패키지,친지방문,codiv_trend,em_area_cd,prophet_trend
1012,1012,2018-05-01,외도동,외도동5,제주특별자치도 제주시 외도동,1,0,0,94064300.0,92608600.0,0,0,0,0,1,0,0,0,0,0,0,0,8.4,512234.6688,2.670376391,7997.0,102.3722628,0.0,0,0,0,4,5,5,5,4,4,4,31,46513.0,2810329.0,2089952.325,2212818.893,265217.8601,1280147.7959999999,227925.3476,1187097.622,14360.6549,202894.6785,17666.4563,139185.3113,25329.765,9997.056999999999,24207.257999999998,0.0,3152.6746,15144.8325,126,158,10659,10412,10785,10570,134894142,127822123,1830537306,14111273,455996556,188960211,110112016,28935720,158471531,1617589297,12.0,27.0,70.6222755,1.44057725,4328100.983,3009737.773,377259.7756,1.438032583,4667430175,4302771.218,493143.2077,2467245.418,32027.1112,342079.9898,284,21071,21355,0.797468354,1.020340587,0.9444750909999999,1.092113478,1.3850996819999999,1328.6148,0.0,23990.1248,0.0,0.0,0.0,29666.6712,1171.4422,6118.7201,18134.7617,89.0816,444.3205,158.63299999999998,27191.8963,0.0,0.0,2950.0972,0.0,0.0,0.0,3411.3138,1145.443,488.2073,39833.4466,5713.3168,815996,191777,41241,0.0,63.0,3245631.147976309
1013,1013,2018-06-01,외도동,외도동6,제주특별자치도 제주시 외도동,1,0,0,100357550.0,95866885.0,0,0,0,0,0,1,0,0,0,0,0,0,8.4,499101.43200000003,2.6655060930000003,8042.0,102.24772840000001,0.0,0,0,0,4,4,4,4,5,5,4,30,50174.0,2998174.0,2025640.616,2166811.413,259048.0396,1238460.814,221108.9647,1087244.606,14882.7366,207498.9133,9167.0743,144669.8715,28433.949,9995.6434,20369.7911,0.0,2966.8593,13954.1572,131,160,10690,10455,10821,10615,120805995,108992208,1759148580,15559419,490445176,160911065,105813916,24677770,171830489,1531615276,15.0,32.0,75.41554054,1.5710526319999998,4220885.978,2850182.0160000003,379185.455,1.480918045,4489799894,4192452.0289999996,480157.0043,2325705.42,24049.8109,352168.7848,291,21145,21436,0.81875,1.0194065,0.9348485999999999,1.14457505,1.445567245,117.9335,0.0,27765.0802,0.0,0.0,0.0,37249.6611,1207.4773,3572.9993,17681.5234,0.0,371.9668,191.5102,33095.2187,0.0,1398.5055,2971.9444,0.0,0.0,0.0,1830.2789,1976.1876,995.8580000000001,44406.3962,10298.4528,935068,46173,77419,0.0,63.0,3252117.8248198233
1014,1014,2018-07-01,외도동,외도동7,제주특별자치도 제주시 외도동,1,0,0,124292900.0,107521760.0,0,0,0,0,0,0,1,0,0,0,0,0,8.4,514048.7043,2.6690228169999997,8064.0,102.3444201,0.0,0,0,0,5,5,4,4,4,4,5,31,61048.0,3713470.0,2081194.3269999998,2236814.789,296927.7926,1289906.564,294629.1411,1176205.108,29775.2614,205674.5047,4811.1682,135518.9328,21697.0494,11238.9166,29648.4272,0.0,2233.1285,23671.9271,130,161,10739,10493,10869,10654,127883681,145545833,1822617099,15540201,535611447,187783232,121452198,32771466,180470748,1630847754,20.0,34.0,77.2831299,0.842529711,4339706.165,3122227.877,378012.9956,1.389938959,4800523659,4318009.116,591556.9337,2466111.672,34586.4296,341193.4375,291,21232,21523,0.807453416,1.020180214,0.93042765,1.07886688,1.6778279530000002,0.0,1613.8787,19677.4123,0.0,0.0,0.0,48961.587999999996,1305.2519,2957.5675,23060.2622,0.0,758.0757,382.2756,29934.9505,0.0,739.3544,3055.1471,0.0,0.0,0.0,3463.9057,2241.6306,1378.5373,3983.0796,17187.5136,922316,43148,64040,0.0,63.0,3258569.9252690854
1015,1015,2018-08-01,외도동,외도동8,제주특별자치도 제주시 외도동,1,0,0,115475450.0,112955990.0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,527446.3608,2.663591636,8130.0,102.3198561,0.0,0,0,0,4,4,5,5,5,4,4,31,57730.0,3449943.0,2139064.3819999998,2291485.049,317707.5024,1275523.647,282388.5787,1162577.483,20541.3579,176998.5539,5490.2834,112085.1421,30242.5268,14713.3284,20915.8476,0.0,1796.1843,19556.714,132,156,10806,10561,10938,10717,129500939,136322068,1727209992,18009269,580687366,183671670,119501143,34210982,189855339,1639438195,21.0,35.0,76.87445509999999,2.001273345,4460791.958000001,3093383.1010000003,316911.5216,1.442043165,4758406963,4430549.431,600096.0811,2438101.13,26031.6413,289083.696,288,21367,21655,0.846153846,1.020621443,0.933483892,1.102608007,1.6801122430000002,0.0,0.0,21238.5488,0.0,0.0,0.0,62128.3168,1450.7071,3088.2529,24848.5739,0.0,398.4236,532.4139,25891.5391,0.0,0.0,779.3894,0.0,0.0,0.0,4175.7253,3111.1255,1211.19,5456.8119,21118.2562,1038643,29427,15737,0.0,63.0,3264414.605274179
1016,1016,2018-09-01,외도동,외도동9,제주특별자치도 제주시 외도동,1,0,0,97489600.0,108532810.0,0,0,0,0,0,0,0,0,1,0,0,0,8.4,497880.2148,2.663271567,8149.0,102.2190746,0.0,0,0,0,4,4,4,4,4,5,5,30,53099.0,2911436.0,2028443.509,2153750.295,276624.7446,1224619.321,231862.0331,1126419.086,24808.6958,166906.9667,20512.201,128439.0046,25312.0818,10569.3195,28760.7494,0.0,1749.2795,18785.7641,130,158,10825,10590,10955,10748,140135371,182545799,1719794964,13834053,590470707,170971110,89935794,33232353,160831813,1485527900,15.0,31.0,75.14189189,1.609210526,4207505.886,2917641.018,342416.1476,1.442091697,4587279864,4182193.8039999995,508486.7777,2351038.4069999997,45320.8968,295345.9713,288,21415,21703,0.82278481,1.0192593970000001,0.94181926,1.105252841,1.287103798,0.0,0.0,14503.8088,0.0,0.0,0.0,48338.0308,1109.2516,3802.1045,41122.1476,0.0,449.3068,195.88400000000001,30176.3412,0.0,0.0,7871.9674,0.0,0.0,0.0,2030.6357,2109.5208,2197.9244,18630.1589,14892.4806,880738,65658,67365,0.0,63.0,3267712.9425718794
1017,1017,2018-10-01,외도동,외도동10,제주특별자치도 제주시 외도동,1,0,0,93525200.0,102181340.0,0,0,0,0,0,0,0,0,0,1,0,0,8.4,507901.4467,2.662215143,8162.0,102.16878829999999,0.0,0,0,0,5,5,5,4,4,4,4,31,49457.0,2918915.0,2086841.4519999998,2179530.7,232143.6242,1222786.271,219227.2915,1150759.987,14921.9214,209074.7135,7049.0023,153145.1265,28919.5271,6646.7356,28040.7999,0.0,2022.1862,28288.2514,129,160,10835,10605,10964,10765,127353158,107868442,1702211538,16989960,464092864,175159920,92278834,34666432,155163877,1611917826,7.0,25.0,69.04315606,2.7075551780000002,4295291.679,2887892.961,386212.9499,1.487344489,4487702851,4266372.152,451370.9157,2373546.258,21970.9237,362219.84,289,21440,21729,0.80625,1.018485834,0.957472841,1.062002486,1.398282425,0.0,0.0,38868.4674,0.0,0.0,0.0,44817.5323,1630.3383,4522.19,21945.5513,3.6059,210.533,1072.917,23752.8826,0.0,671.8111,3780.5137,0.0,0.0,0.0,784.5561,5551.5787,1079.787,23069.2964,35412.7581,868257,136307,84105,0.0,63.0,3266684.567667385
1018,1018,2018-11-01,외도동,외도동11,제주특별자치도 제주시 외도동,1,0,0,94443250.0,96880325.0,0,0,0,0,0,0,0,0,0,0,1,0,8.4,489247.4408,2.661889011,8163.0,101.9594913,0.0,0,0,0,4,4,4,5,5,4,4,30,45494.0,2822052.0,1979209.815,2130468.688,230506.7699,1206617.623,223784.8342,1106107.05,24417.6763,222761.9553,6211.2679,126071.0802,37991.8374,8825.5704,22765.2846,0.0,429.245,21550.8146,125,166,10823,10615,10948,10781,123932891,110795966,1591530215,18519418,448839224,161243866,100952865,28919046,160622464,1597561081,5.0,21.0,69.43130631,0.985087719,4147670.34,2820157.9469999997,379891.2247,1.4707227109999998,4342917036,4109678.503,454291.6041,2312724.673,30628.9442,348833.0355,291,21438,21729,0.753012048,1.0154902140000002,0.929002067,1.080632501,1.8685760809999998,911.5924,0.0,47109.4652,0.0,0.0,0.0,50177.1541,1049.682,4240.4457,16677.4857,0.0,168.1967,1241.9777,21738.8087,0.0,644.4119,5167.2532,0.0,0.0,0.0,1981.5392,7893.0591,1190.17,26952.2884,27938.1386,920287,41735,80445,0.0,63.0,3259559.0179152163
1019,1019,2018-12-01,외도동,외도동12,제주특별자치도 제주시 외도동,1,0,0,101745450.0,97485155.0,0,0,0,0,0,0,0,0,0,0,0,1,8.4,530665.3046,2.66205461,8167.0,101.93032020000001,0.0,0,0,0,5,4,4,4,4,5,5,31,45089.0,3041154.0,2146783.579,2310804.98,262716.838,1288676.1940000001,211888.44199999998,1167253.7759999998,24818.319,227872.525,10981.8955,138156.5387,38802.0002,8728.2271,22404.6692,0.0,339.8392,21564.8885,127,169,10825,10620,10952,10789,144830351,122567771,1764419478,23747938,469346663,189502735,131559029,25732474,205330688,1624370338,-1.0,22.0,74.25,1.029711375,4496390.558999999,2983233.035,402169.1174,1.507220692,4701407465,4457588.558999999,474605.28,2455929.97,35800.2145,366029.0637,296,21445,21741,0.75147929,1.01510798,0.9290197990000001,1.124897064,1.694337515,888.9279,0.0,43075.5678,0.0,0.0,0.0,53689.5555,852.4404,3944.9034,24363.5687,4.4333,256.7238,665.9073,19837.8862,0.0,0.0,3560.7793,0.0,0.0,0.0,8104.6068,4712.9996,288.0512,30443.7773,27997.3452,799716,73371,37634,0.0,63.0,3246795.54005353
1020,1020,2019-01-01,외도동,외도동13,제주특별자치도 제주시 외도동,1,0,0,97317450.0,97691785.0,1,0,0,0,0,0,0,0,0,0,0,0,8.4,546861.4471,2.662503061,8166.0,102.2733704,0.0,0,0,0,4,5,5,5,4,4,4,31,43374.0,2908693.0,2206440.877,2387195.279,325030.852,1237408.502,263985.4962,1134268.249,18027.4655,169615.4623,5487.9888,127076.3497,34484.8547,7099.3418,38113.5824,0.0,0.0,18320.6642,128,171,10842,10601,10970,10772,127470539,157678832,1688123131,34050159,512385280,189824655,95688030,35567070,194406839,1636607530,-3.0,16.0,72.68585132,0.617834395,4628121.011,3024226.688,320207.2663,1.5303485780000001,4671802065,4593636.156,589016.3482,2371676.751,23515.4543,296691.812,299,21443,21742,0.748538012,1.0183809879999999,0.9242816859999999,1.117421898,1.4154857180000002,987.1154,0.0,43495.670999999995,0.0,0.0,0.0,44866.622,561.0907,4875.4228,23833.0656,0.0,148.1105,784.2721,32593.1331,0.0,0.0,2630.954,0.0,0.0,0.0,3540.5768,5841.3767,425.716,23066.1382,28270.0522,916626,29818,46126,0.0,63.0,3231844.671735964
1021,1021,2019-02-01,외도동,외도동14,제주특별자치도 제주시 외도동,1,0,0,93201100.0,96269090.0,0,1,0,0,0,0,0,0,0,0,0,0,8.4,497468.5408,2.657910812,8185.0,102.2718703,0.0,0,0,0,4,4,4,4,4,4,4,28,40796.0,2785911.0,2025552.496,2153183.247,328667.1809,1116341.341,294879.9529,1024405.087,15102.032,109625.6086,12029.003,119811.1922,27560.3781,6724.3029,26637.7016,0.0,4524.0481,24880.9369,127,171,10849,10608,10976,10779,132744758,143444538,1541811596,32968934,465561360,167261584,91080550,27243486,175324223,1326059136,-2.0,16.0,69.32673745,0.904135338,4206296.121,2822536.503,261091.8839,1.490253932,4103500165,4178735.7430000002,623547.1338,2140746.4280000003,27131.035,229436.8008,298,21457,21755,0.742690058,1.0182762779999999,0.9407246220000001,1.095296678,0.9460516990000001,261.1392,0.0,38749.9992,0.0,0.0,0.0,41922.1931,495.74800000000005,3627.7991,22299.5898,0.0,215.2122,158.4273,31870.6493,0.0,0.0,1492.1961,0.0,0.0,0.0,6071.8254,6435.7505,102.9112,19594.9085,45044.3052,704981,94809,42665,0.0,63.0,3217617.228821955
1022,1022,2019-03-01,외도동,외도동15,제주특별자치도 제주시 외도동,1,0,0,93075950.0,94828745.0,0,0,1,0,0,0,0,0,0,0,0,0,8.4,520968.8248,2.660395798,8186.0,102.18435179999999,0.0,0,0,0,4,4,4,4,5,5,5,31,42783.0,2781648.0,2136849.261,2239288.867,286938.5246,1362829.715,249803.7839,1209603.672,9768.6612,114419.5417,8681.4654,125193.63,30610.6798,11920.5561,32745.7745,0.0,2061.5494,25879.1312,130,174,10853,10621,10983,10795,133880228,165710806,1625914370,38137829,483032204,176747475,84317040,33505235,179381204,1559672825,1.0,20.0,66.94202267,1.4851443119999999,4406748.808,3179721.1569999997,260124.8477,1.385891589,4480299216,4376138.1280000005,536742.3085,2572433.387,18450.1266,239613.1717,304,21474,21778,0.747126437,1.01741547,0.95425351,1.130437037,0.9276423109999999,911.9018,0.0,35555.459,0.0,0.0,0.0,49504.5378,391.7501,5444.504,30482.9725,0.0,175.6945,320.9457,27869.1764,0.0,0.0,1148.462,0.0,0.0,0.0,4122.2816,3623.59,518.4172,19287.5809,27896.9834,837709,35272,60751,0.0,63.0,3203389.7799335616
1023,1023,2019-04-01,외도동,외도동16,제주특별자치도 제주시 외도동,1,0,0,87075650.0,91125010.0,0,0,0,1,0,0,0,0,0,0,0,0,8.4,494799.7418,2.658777602,8197.0,102.0396654,0.0,0,0,0,5,5,4,4,4,4,4,30,42723.0,2601705.0,2006097.0180000002,2150220.813,275026.3053,1176698.2040000001,223287.282,1092057.702,22124.4281,209405.2305,15544.9961,117089.4977,30802.2967,13583.9152,22698.4824,1571.2365,280.0437,22073.5824,130,169,10856,10639,10986,10808,120178242,156857839,1583674619,35389766,473771121,172729830,84025982,29778645,167061316,1548417295,1.0,25.0,69.97747748,1.208333333,4187120.128,2825425.473,366015.4326,1.4819432209999999,4371884655,4156317.8310000002,498313.5873,2268755.906,37669.4242,326494.7282,299,21495,21794,0.7692307690000001,1.016469282,0.9329725609999999,1.103683465,1.745621761,880.5585,0.0,31675.1695,0.0,0.0,0.0,49649.665,208.7826,4683.748,18985.5418,0.0,104.5684,212.4146,27975.5647,0.0,739.7675,1442.4646,0.0,0.0,0.0,0.0,7307.463000000001,1511.473,16085.1536,27188.4199,908639,75338,68145,0.0,63.0,3188680.048991904
1024,1024,2019-05-01,외도동,외도동17,제주특별자치도 제주시 외도동,1,0,0,92812950.0,91183175.0,0,0,0,0,1,0,0,0,0,0,0,0,8.4,505206.027,2.650716541,8234.0,101.8754689,0.0,0,0,0,4,4,5,5,5,4,4,31,47726.0,2767585.0,2043122.3190000001,2200608.308,277596.0289,1205369.3290000001,237863.1327,1143975.68,21427.1424,218139.3288,10938.363000000001,117057.5069,29192.9871,15080.642,28332.0491,2279.5288,0.0,29085.8768,129,169,10864,10664,10993,10833,137911049,161243795,1657530396,47517334,550119192,218860848,103583421,25932762,174156667,1680921093,8.0,31.0,60.08609416,1.134974533,4272923.614,2937302.7389999996,369841.8699,1.4547099819999998,4757776557,4243730.627,515459.1616,2349345.009,32365.5054,335196.8357,298,21528,21826,0.7633136090000001,1.014769685,0.928435247,1.073182591,1.8716734480000001,948.2721,0.0,28407.5951,0.0,0.0,0.0,48900.2941,439.6444,4333.0344,24081.0706,0.0,135.7752,371.0748,32171.4183,0.0,1917.2927,3063.3547,0.0,0.0,0.0,635.578,7935.6022,1370.3544,18961.1458,26068.0391,884364,145535,30678,0.0,64.0,3173970.4107523803
1025,1025,2019-06-01,외도동,외도동18,제주특별자치도 제주시 외도동,1,0,0,90144881.39,90624562.56,0,0,0,0,0,1,0,0,0,0,0,0,8.4,483908.0726,2.643012573,8272.0,101.7489712,0.0,0,0,0,4,4,4,4,4,5,5,30,50593.0,2901907.0,1950065.697,2114762.113,276101.234,1144962.955,252472.9215,1063497.375,20840.6759,217624.8606,3612.4198,124858.3824,26614.8356,21259.522,31080.0878,0.0,781.9,26174.7932,129,163,10879,10692,11008,10855,117722685,124930968,1620199230,50806194,524685276,175808565,84944494,27468327,177618029,1537858179,14.0,29.0,79.66103604,1.7245614040000001,4091442.646,2815548.889,367718.2387,1.453159866,4442041947,4064827.81,528574.1555,2208460.33,24453.0957,342483.24299999996,292,21571,21863,0.791411043,1.014094887,0.922120595,1.079860383,1.856184693,1082.3975,2192.8444,25693.4433,0.0,0.0,0.0,56182.7152,885.2484,4878.3678,24948.6515,0.0,164.6645,640.182,36983.5793,0.0,27.2305,3360.8174,0.0,0.0,0.0,2404.1119,6641.415,1536.626,3872.8224,30410.494,914476,47857,75809,0.0,63.0,3159276.775484548
1026,1026,2019-07-01,외도동,외도동19,제주특별자치도 제주시 외도동,1,0,0,112283300.0,99226939.42,0,0,0,0,0,0,1,0,0,0,0,0,8.4,503769.1264,2.636877556,8314.0,101.6689977,0.0,0,0,0,5,5,5,4,4,4,4,31,56477.0,3354354.0,2007213.741,2224446.921,346640.9107,1209797.496,294736.9254,1167000.355,24056.5559,170511.7456,12345.8094,120085.0264,33895.9555,14524.0805,34098.2644,646.4067,794.5529,33231.5051,128,166,10904,10725,11032,10891,116206038,182846872,1751913130,61928827,596861629,184539120,94500169,33783490,191294759,1610070347,18.0,33.0,81.26961639,2.848896435,4265556.618,3100029.537,328440.0969,1.375972895,4823944381,4231660.662,641377.8361,2376797.851,36402.3653,290596.772,294,21629,21923,0.771084337,1.01294647,0.902342835,1.0647866940000001,1.4692069280000002,1128.1694,2770.1665,33340.1122,0.0,0.0,0.0,55622.9292,836.7422,7522.8325,26922.6386,0.0,210.201,485.1399,39398.2664,0.0,176.9296,2529.0154,0.0,0.0,0.0,266.9839,8997.3988,654.0651,9640.007,46813.8813,924637,32648,76775,0.0,63.0,3144714.3644573684
1027,1027,2019-08-01,외도동,외도동20,제주특별자치도 제주시 외도동,1,0,0,107713250.0,104080561.3,0,0,0,0,0,0,0,1,0,0,0,0,8.4,507472.7852,2.630765545,8347.0,101.4787946,0.0,0,0,0,4,4,4,5,5,5,4,31,57207.0,3217145.0,2015355.025,2247416.371,292903.7707,1230384.33,270111.8428,1154825.902,18891.2561,156151.2309,10022.7429,123328.7089,33356.0385,19071.6032,32034.6563,0.0,1024.5684,33044.4283,127,169,10911,10752,11038,10921,127945899,167291514,1719951986,65045652,671159060,195156003,95127423,28665406,197786696,1750107016,19.0,34.0,82.30274629,3.8887945669999997,4296127.435,3032376.5330000003,309418.5072,1.416752632,5018236655,4262771.396000001,563015.6135,2385210.232,28913.999,279479.9398,296,21663,21959,0.75147929,1.010713305,0.8967430559999999,1.069020809,1.31264028,378.3318,2588.4335,38044.9792,0.0,0.0,0.0,52385.4377,457.8062,3452.9823,25450.4993,0.0,93.8573,1346.3293,28221.3579,0.0,111.2229,3728.6762,0.0,0.0,0.0,7384.1745,5958.6764,788.9173,24542.5631,31918.0015,1109760,48440,16986,0.0,63.0,3131589.5456633414
1028,1028,2019-09-01,외도동,외도동21,제주특별자치도 제주시 외도동,1,0,0,96168350.0,102252463.1,0,0,0,0,0,0,0,0,1,0,0,0,8.4,490726.5424,2.59,8353.0,101.41,0.0,0,0,0,5,4,4,4,4,4,5,30,52843.0,2871861.0,1951495.841,2170607.115,289821.2375,1300560.8229999999,247834.8054,1184226.215,22884.9794,162713.4979,6289.4076,103799.5242,37582.4835,12664.1938,35155.1063,0.0,2455.2621,27948.3607,124,171,10906,10754,11030,10925,125937504,247099405,1735448450,69723813,657333837,173442528,69115963,28431144,173760200,1430925100,15.0,30.0,85.11261261,7.397807018,4159685.44,3098210.742,298142.6712,1.34260894,4711217944,4122102.9560000002,537656.0429,2484787.038,29174.387000000002,266513.0221,295,21660,21955,0.7251461990000001,1.009610984,0.899055305,1.110554675,1.6858958869999998,1118.4608,1310.3171,39861.4117,0.0,0.0,0.0,47348.7375,419.7916,3446.6133,22001.511000000002,0.0,97.6621,479.6597,32552.7787,0.0,1605.1819,3473.196,0.0,0.0,0.0,3755.3856,4374.318,624.2288,22676.0186,27382.6568,834467,57366,68554,0.0,63.0,3120681.6861479124
1029,1029,2019-10-01,외도동,외도동22,제주특별자치도 제주시 외도동,1,0,0,85114050.0,95667105.0,0,0,0,0,0,0,0,0,0,1,0,0,8.4,511821.0335,2.631610433,8358.0,101.48602209999999,0.0,0,0,0,4,5,5,5,4,4,4,31,49311.0,2541051.0,2039660.736,2259635.945,280455.8543,1315093.482,240112.1811,1251694.729,24860.416,201307.646,10601.0961,144052.3437,38411.1663,11296.274,32440.909,641.1155,1714.5243,31775.341,123,178,10927,10767,11050,10945,129955619,203032244,1619845833,75292927,560977509,185539734,78321125,28950660,156951123,1698416914,8.0,26.0,75.76830863,1.341680815,4337707.847,3162868.77,383177.1416,1.3714473040000001,4737283688,4299296.681,520568.0354,2566788.211,35461.5121,345359.9897,301,21694,21995,0.6910112359999999,1.009593422,0.902650155,1.0695414570000001,1.4624185680000001,1274.7507,6313.6572,36126.6234,0.0,0.0,0.0,51503.1386,305.4349,2811.4921,24671.7238,24.0215,123.8803,124.5566,35459.7886,0.0,398.8457,2494.3411,0.0,0.0,0.0,4828.4815,4103.1076,519.2685,18848.2196,29001.2342,1044280,89087,121053,0.0,63.0,3112544.010139609
1030,1030,2019-11-01,외도동,외도동23,제주특별자치도 제주시 외도동,1,0,0,86091200.0,89975690.0,0,0,0,0,0,0,0,0,0,0,1,0,8.4,500751.5635,2.631138726,8369.0,101.5403173,0.0,0,0,0,4,4,4,4,5,5,4,30,45676.0,2571381.0,2036740.24,2169572.893,304064.5564,1213212.7820000001,249317.9575,1156072.9540000001,24132.5947,219796.875,8977.2941,137513.8283,36391.6083,18979.9104,32661.0999,195.3941,3419.0659,30404.6514,121,179,10943,10777,11064,10956,125260262,142979121,1509641657,86921369,483268398,177430734,88068461,34635198,164899266,1677200314,3.0,24.0,70.30067568,0.8728070179999999,4242704.741,3004713.912,394035.0521,1.412016207,4490304780,4206313.133,553382.5139,2369285.736,33109.8888,357310.7033,300,21720,22020,0.6759776540000001,1.009857612,0.938774745,1.079612317,1.665148479,1083.3974,5969.8545,28348.6356,0.0,0.0,0.0,42912.4967,370.3294,2891.8982,19136.0166,54.2377,63.9974,65.6789,29594.0671,0.0,15.0331,2279.5491,0.0,0.0,0.0,4816.5314,2720.4263,760.4909,19891.6265,23593.72,1027256,74030,89593,0.0,63.0,3108718.7939993623
1031,1031,2019-12-01,외도동,외도동24,제주특별자치도 제주시 외도동,1,0,0,92350950.0,89407385.0,0,0,0,0,0,0,0,0,0,0,0,1,8.4,518524.8731,2.627525553,8414.0,101.8798037,0.0,0,0,0,5,5,4,4,4,4,5,31,44655.0,2759384.0,2097022.664,2258586.27,321837.9471,1279846.878,277535.3368,1171230.742,28403.1163,217008.9331,10151.2156,156932.1543,47575.1904,11275.7079,38724.2886,185.5311,1207.4246,28457.7066,125,182,11002,10799,11127,10981,142934305,228568356,1739059476,99180128,578819322,221420130,104635695,39391835,199841478,1736784539,1.0,18.0,69.80274629,0.7640067909999999,4403184.124,3128908.607,413888.375,1.407258785,5090635264,4355608.933999999,599373.2839,2451077.62,38554.3319,373941.0874,307,21801,22108,0.686813187,1.0132956929999999,0.9284669320000001,1.1055510259999999,1.468799974,1237.8185,5320.8541,30671.4353,0.0,0.0,0.0,53020.4371,325.959,1930.5122,21637.9966,0.0,64.1016,388.8231,30173.8348,0.0,1247.9660000000001,1460.0782,0.0,0.0,0.0,1933.5477,4693.7843,346.1811,22022.8546,26860.0721,1111007,8948,45471,0.0,63.0,3108305.243911111
1032,1032,2020-01-01,외도동,외도동25,제주특별자치도 제주시 외도동,1,0,0,92336746.0,90369628.4,1,0,0,0,0,0,0,0,0,0,0,0,8.4,526221.1248,2.62,8424.0,101.61,0.0,0,0,0,4,4,5,5,5,4,4,31,41858.0,2759670.0,2126798.6459999997,2293458.8019999997,405925.6007,1282409.943,379094.6851,1188729.451,22465.6428,156347.2795,13808.3747,130264.00300000001,47015.0006,14036.813999999998,34816.2392,0.0,1317.8715,27678.284,130,186,10958,10784,11088,10970,132457532,194275519,1670998864,112103574,612365364,169270377,93024449,32845530,164504070,1537801802,1.0,20.0,71.90102463,1.886624204,4467272.449,3332691.017,324203.1715,1.340440031,4719647081,4420257.448,785020.2858,2471139.394,36274.0175,286611.2825,316,21742,22058,0.698924731,1.010756609,0.927332396,1.076865386,1.241132583,2139.6592,5393.0482,30041.6967,0.0,0.0,0.0,57285.0697,219.8276,3927.6064,21322.6411,0.0,49.6021,630.8336,28316.3373,0.0,0.0,3330.4635,0.0,0.0,0.0,503.80199999999996,5259.4987,806.5281,19704.2916,34866.9808,1028221,21879,105958,0.0,63.0,3109418.1248871107
1033,1033,2020-02-01,외도동,외도동26,제주특별자치도 제주시 외도동,1,0,0,94108700.0,92423813.8,0,1,0,0,0,0,0,0,0,0,0,0,8.4,516566.4077,2.61,8444.0,101.19,3.3,2,0,0,4,4,4,4,4,5,4,29,43481.0,2812395.0,2057870.572,2281287.253,290104.423,1217502.894,211778.7587,1127856.294,22752.6183,109614.6589,16917.8137,116753.9454,52585.626,11646.5805,31370.8814,0.0,5817.274,7966.0163,126,183,10943,10814,11069,10997,115723530,180287868,1485013522,119794805,550685923,157555828,76911483,34178760,162581663,1362206420,-1.0,20.0,70.43918919,1.25862069,4391743.451,2898225.848,271856.3103,1.5153213319999999,4244939802,4339157.825,501883.1817,2345359.188,39670.432,226368.6043,309,21757,22066,0.68852459,1.00654724,0.90206552,1.125386585,0.990241156,2051.728,4913.0363,32078.3841,0.0,0.0,0.0,60508.1198,153.8796,3500.7984,21165.6939,0.0,96.1608,203.6789,30079.655,0.0,604.2504,3908.6141,0.0,0.0,0.0,6.459,1836.9107,675.7882,17876.9228,5692.3509,581380,2274,70514,0.525,63.0,3110495.1105992137
